subject,category,title,language,video_id,url
algebra,Algebra,Analytic Geometry -Pagsolve ng Ellipse na Conic Section Given ang Foci at Major Axis,Filipino,yxxRHmcbRS0,https://www.youtube.com/watch?v=yxxRHmcbRS0
algebra,Algebra,Algebra - Pagsolve ng System of Linear Equation ng 2 Variables Gamit ang Substitution Method,Filipino,z5Ln2B5J5XQ,https://www.youtube.com/watch?v=z5Ln2B5J5XQ
algebra,Algebra,"ALGEBRA: Lesson on Point Slope Form by Dr. E, Part 2 | Numberbender",Filipino,z5pOeB4QYhg,https://www.youtube.com/watch?v=z5pOeB4QYhg
algebra,Algebra,PAG-SOLVE NG KITE GAMIT ANG MGA PROPERTIES AT THEOREMS NITO | GEOMETRY,English,zTwlS4WO44Y,https://www.youtube.com/watch?v=zTwlS4WO44Y
geometry,Geometry,HOW TO ANALYZE A PARABOLA AS A CONIC SECTION | ANALYTIC GEOMETRY,English,1utNbcKEg7U,https://www.youtube.com/watch?v=1utNbcKEg7U
geometry,Geometry,HOW TO ANSWER PROBLEMS ON ANALYZING A PARABOLA AS A CONIC SECTION | ANALYTIC GEOMETRY,English,29EhdOL4O8I,https://www.youtube.com/watch?v=29EhdOL4O8I
geometry,Geometry,Learning Math is Like Giving a Haircut,English,3LuKqzywV5A,https://www.youtube.com/watch?v=3LuKqzywV5A
geometry,Geometry,NAG 4TH OF JULY SA WASHINGTON DC | Summer Vlog of 2021,Filipino,BXk_Xw8672U,https://www.youtube.com/watch?v=BXk_Xw8672U
geometry,Geometry,Nahagip ng Bike sa Brooklyn Bridge | Pinoy in New York | Part 3 | Vlog #33,English,MKhQxn6mRPM,https://www.youtube.com/watch?v=MKhQxn6mRPM
trigonometry,Trigonometry,📏 Master Right Triangle Magic: Solve Missing Sides with SOH CAH TOA! 🌟,English,2lps9iMC91E,https://www.youtube.com/watch?v=2lps9iMC91E
trigonometry,Trigonometry,Trigonometry: Solving Right Triangle Using SOHCAHTOA in Filipino,Filipino,5xtKS9Q75fE,https://www.youtube.com/watch?v=5xtKS9Q75fE
trigonometry,Trigonometry,Dress Rehearsal - EP 2 - Business Unusual,English,Cvg2Z_ug2mo,https://www.youtube.com/watch?v=Cvg2Z_ug2mo
trigonometry,Trigonometry,Trigonometry - Paano Magsolve ng mga Problems sa Right Triangle na Gamit ang  SOH CAH TOA,Filipino,EPwkUT6t_5Q,https://www.youtube.com/watch?v=EPwkUT6t_5Q
trigonometry,Trigonometry,TRIGONOMETRY: Multiplying and Dividing Complex Numbers in Trigonometric Form in Filipino,Filipino,Ht637FGamXY,https://www.youtube.com/watch?v=Ht637FGamXY
trigonometry,Trigonometry,Trigonometry Word Problems Using SOH CAH TOA in Filipino,Filipino,LhkaY3vcEfo,https://www.youtube.com/watch?v=LhkaY3vcEfo
trigonometry,Trigonometry,📐 Ace Right Triangles: Tangent Mastery with SOH CAH TOA! 🌟,English,M7ulSoSBFUg,https://www.youtube.com/watch?v=M7ulSoSBFUg
trigonometry,Trigonometry,PAANO BA MAG-ARAL O MAGTURO SA AMERICA | Vlog #51,Filipino,OoZPrvJrcpE,https://www.youtube.com/watch?v=OoZPrvJrcpE
trigonometry,Trigonometry,ANGLE CONVERSION: DEGREE AND RADIAN MEASURES | Paano Gumaling sa Math,Filipino,TIGUUDhBHuM,https://www.youtube.com/watch?v=TIGUUDhBHuM
trigonometry,Trigonometry,🌐 Unlock Right Triangle Secrets: Trig Values for Missing Sides! 📐,English,X8WKMqfsh7w,https://www.youtube.com/watch?v=X8WKMqfsh7w
trigonometry,Trigonometry,TRIGONOMETRY: Dot Product sa mga Vectors in Filipino,Filipino,XNPVQcyZUO8,https://www.youtube.com/watch?v=XNPVQcyZUO8
trigonometry,Trigonometry,PARENTING DURING COVID-19: HOMESCHOOLING MY CHILDREN,English,YS2ncut1t_k,https://www.youtube.com/watch?v=YS2ncut1t_k
trigonometry,Trigonometry,Trigonometry Law of Cosine in Filipino,Filipino,ZPLJaXCmzfo,https://www.youtube.com/watch?v=ZPLJaXCmzfo
trigonometry,Trigonometry,Trigonometry -  Law of Sines in Filipino,Filipino,cRH1xN871C4,https://www.youtube.com/watch?v=cRH1xN871C4
trigonometry,Trigonometry,SOLVING INSCRIBED CIRCLE AND CONGRUENT TANGENT LINES | GEOMETRY,English,d9zTdGBIgsw,https://www.youtube.com/watch?v=d9zTdGBIgsw
trigonometry,Trigonometry,Trigonometry: radian measure and degree measure FILIPINO,Filipino,jLIwLKlWTZo,https://www.youtube.com/watch?v=jLIwLKlWTZo
trigonometry,Trigonometry,WE ALL CAN DO OUR PART IN WINNING AGAINST COVID-19,English,rUzUF-yZPF4,https://www.youtube.com/watch?v=rUzUF-yZPF4
trigonometry,Trigonometry,TRIGONOMETRY: De Moivre's Theorem in Expanding Polar Form in Filipino,Filipino,sWqGSz8XQgA,https://www.youtube.com/watch?v=sWqGSz8XQgA
trigonometry,Trigonometry,TRIGONOMETRY Vector Operations in Filipino,Filipino,uzRo-ot9Z4g,https://www.youtube.com/watch?v=uzRo-ot9Z4g
precalculus,Precalculus,JOIN OUR TEAM: Pinoy EduCreators with Team Lyqa,Filipino,8tb1RRMYa1I,https://www.youtube.com/watch?v=8tb1RRMYa1I
precalculus,Precalculus,METHOD 1: PAANO GUMAWA NG VIDEO TUTORIAL WITH MINIMAL TECHNOLOGY | PART 2 | Vlog #57,Filipino,AEQnnItQxIk,https://www.youtube.com/watch?v=AEQnnItQxIk
precalculus,Precalculus,5 REASONS PARA UMPISAHAN MO NA ANG YOUTUBE CHANNEL MO #EduTUBER #EDUCreator | PART 1| Vlog # 56,Filipino,GVG8AZoSo3Y,https://www.youtube.com/watch?v=GVG8AZoSo3Y
precalculus,Precalculus,HOW DO YOU WORK WITH PROBLEMS INVOLVING SEQUENCES AND SERIES? | MATH TEACHING TIPS,English,aOYzVd5Dm2w,https://www.youtube.com/watch?v=aOYzVd5Dm2w
precalculus,Precalculus,PAANO MAGSAGOT NG MGA PROBLEMS INVOLVING SEQUENCES AND SERIES | MATH TEACHING TIPS,Filipino,b1ILM1QdT5U,https://www.youtube.com/watch?v=b1ILM1QdT5U
precalculus,Precalculus,METHOD 3: USING POWERPOINT OR KEYNOTE SA PAG-GAWA NG TUTORIAL VIDEO | PART 4 | VLOG #59,Filipino,bs_DxxBJ9mE,https://www.youtube.com/watch?v=bs_DxxBJ9mE
precalculus,Precalculus,Pila-Balde sa Shake Shack •NYC• | BABALA: Bawal panoodin ng gutom | Part 2| Vlog #32,Filipino,gxjm_-tL8-M,https://www.youtube.com/watch?v=gxjm_-tL8-M
precalculus,Precalculus,PASYAL VLOG SA GAMLA STAN. ANONG MERON SA STOCKHOLM? | SUMMER OF '21 VLOG,English,kuvUJf-jBOQ,https://www.youtube.com/watch?v=kuvUJf-jBOQ
precalculus,Precalculus,5 TIPS ON HOW TO START YOUR YOUTUBE CHANNEL | PART 5 | VLOG #60,Filipino,npx_f8U8Ftc,https://www.youtube.com/watch?v=npx_f8U8Ftc
precalculus,Precalculus,Teach It Like You Stream It (TILYSI) — Starts Now,English,shga-t5E0NQ,https://www.youtube.com/watch?v=shga-t5E0NQ
precalculus,Precalculus,Harley's Lesson on Writing the Domain and Range,English,w7p9j3AukVo,https://www.youtube.com/watch?v=w7p9j3AukVo
precalculus,Precalculus,METHOD 2: PAANO GUMAWA NG TUTORIAL VIDEO GAMIT ANG DOCUMENT CAMERA | PART 3 | VLOG #58,Filipino,y2MinTnBmKg,https://www.youtube.com/watch?v=y2MinTnBmKg
calculus,Calculus,📐 Unlock Trig Derivatives: The Chain Rule Demystified! 🌟 #mathlearning #fractions #mathmastery,English,-C6qO-1iGcA,https://www.youtube.com/watch?v=-C6qO-1iGcA
calculus,Calculus,Paano Mag Solve ng Piecewise Defined Functions | ALGEBRA,Filipino,-GxjyUcybOM,https://www.youtube.com/watch?v=-GxjyUcybOM
calculus,Calculus,LAW OF EXPONENTS | Paano Gumaling sa Math,Filipino,-InvBwQohn8,https://www.youtube.com/watch?v=-InvBwQohn8
calculus,Calculus,Solving Optimization Problems | Calculus | Paano?,Filipino,-kzvsog_7O8,https://www.youtube.com/watch?v=-kzvsog_7O8
calculus,Calculus,Calculus: How to Solve Optimization Problems Using Derivatives,English,-nqUM4k6oYA,https://www.youtube.com/watch?v=-nqUM4k6oYA
calculus,Calculus,HOW TO SOLVE A LIMIT,English,06OHYbrMRro,https://www.youtube.com/watch?v=06OHYbrMRro
calculus,Calculus,STATISTICS:  Mean and and Standard Deviation of a Sampling Distribution (SAMPLE MEAN) in Filipino,Filipino,0Rxx1hb5Mmc,https://www.youtube.com/watch?v=0Rxx1hb5Mmc
calculus,Calculus,PRECALCULUS: Elementary Row Operations on a Matrix,English,0q_CDo0Mz3s,https://www.youtube.com/watch?v=0q_CDo0Mz3s
calculus,Calculus,DEMYSTIFYING LIMITS IN LESS THAN 30 MINUTES,Filipino,0sYj5PFIPFY,https://www.youtube.com/watch?v=0sYj5PFIPFY
calculus,Calculus,Definite Integral of Absolute Value Function in Filipino | Calculus | Paano?,Filipino,11inbrt_SBI,https://www.youtube.com/watch?v=11inbrt_SBI
calculus,Calculus,ZOOM CLASS ON INTEGRAL USING U-SUBSTITION | LEARN FROM HOME #remoteInstruction,English,1T577fBQJ2E,https://www.youtube.com/watch?v=1T577fBQJ2E
calculus,Calculus,AP CALCULUS AB: Introduction to Limits,English,1vZTMS8xHAs,https://www.youtube.com/watch?v=1vZTMS8xHAs
calculus,Calculus,Richie's Lesson on Simplifying Trigonometric Identities,English,2Ms1Nm2-M7U,https://www.youtube.com/watch?v=2Ms1Nm2-M7U
calculus,Calculus,PRECALCULUS Using Cramer's Rule in Solving an Augmented Matrix,English,2UQf28YgpzE,https://www.youtube.com/watch?v=2UQf28YgpzE
calculus,Calculus,HOW TO USE THE LAW OF EXPONENTS IN CALCULUS | MATH TEACHING TIPS,English,3CzwzCZrC7k,https://www.youtube.com/watch?v=3CzwzCZrC7k
calculus,Calculus,PRECALCULUS: Binomial Theorem using Pascal Triangle | BINOMIAL EXPANSION,English,3FN4ldzY5n0,https://www.youtube.com/watch?v=3FN4ldzY5n0
calculus,Calculus,PRECALCULUS: Right Triangle Trigonometry - SOHCAHTOA Part 2,English,3xNz_UXy6kc,https://www.youtube.com/watch?v=3xNz_UXy6kc
calculus,Calculus,"CALCULUS: Lesson on Implicit Differentiation by Dr. E, Part 3 | Numberbender",Filipino,4DSuaWDw6G8,https://www.youtube.com/watch?v=4DSuaWDw6G8
calculus,Calculus,Calculus: 1st Derivative Test Local Maximum and Local Minimum,English,4d8wqQWRlIo,https://www.youtube.com/watch?v=4d8wqQWRlIo
calculus,Calculus,Calculus: Evaluating Integrals Using its Properties,English,4dhjSbehdaA,https://www.youtube.com/watch?v=4dhjSbehdaA
calculus,Calculus,Paano mag solve mga Optimization Problems sa Calculus PART 2 | Calculus | Paano?,Filipino,5BO-AttK3ng,https://www.youtube.com/watch?v=5BO-AttK3ng
calculus,Calculus,"CALCULUS: Lesson on First Derivative, Part 1 by Dr. E | Numberbender",Filipino,5FYmHQD3zOg,https://www.youtube.com/watch?v=5FYmHQD3zOg
calculus,Calculus,HOW TO ANALYZE A PARABOLA ANALYTICALLY AND GRAPHICALLY | MATH TEACHING TIPS,English,5R0eIkA9pSI,https://www.youtube.com/watch?v=5R0eIkA9pSI
calculus,Calculus,Dejour's Lesson on Proving Trig. Identities,English,5hcuzD6tCLk,https://www.youtube.com/watch?v=5hcuzD6tCLk
calculus,Calculus,CALCULUS: Lesson on Chain Rule by Dr. E | Numberbender,Filipino,5ndPksY9f8E,https://www.youtube.com/watch?v=5ndPksY9f8E
calculus,Calculus,Writing An Equation of a Line in Slope Intercept Form in Filipino | ALGEBRA| PAANO?,Filipino,6QF3vB21ZH0,https://www.youtube.com/watch?v=6QF3vB21ZH0
calculus,Calculus,LECTURE: BAKIT KINUKUHA AND DERIVATIVE NG ISANG FUNCTION? | (PART 2),Filipino,6Vx-0nc9VJw,https://www.youtube.com/watch?v=6Vx-0nc9VJw
calculus,Calculus,PRE-CALCULUS: Lesson on Cramer's Rule 2x2 | Numberbender,Filipino,7PccsWO1RnA,https://www.youtube.com/watch?v=7PccsWO1RnA
calculus,Calculus,Does your LIMIT exist? | Calculus LIVE | Paano Gumaling sa Math,Filipino,7SoPXj1vKFg,https://www.youtube.com/watch?v=7SoPXj1vKFg
calculus,Calculus,HOW TO SOLVE RELATED RATES PROBLEMS IN CALCULUS,English,7T_xAtg2954,https://www.youtube.com/watch?v=7T_xAtg2954
calculus,Calculus,PRE-CALCULUS: Lesson on Conic Standard to General Form | Numberbender,Filipino,7t_hKZm1aB8,https://www.youtube.com/watch?v=7t_hKZm1aB8
calculus,Calculus,CALCULUS: Lesson on Rules Table Form by Dr. E | Numberbender,Filipino,87JX5wI3QHQ,https://www.youtube.com/watch?v=87JX5wI3QHQ
calculus,Calculus,PAANO ARALIN/ITURO ANG DERIVATIVES SA CALCULUS GAMIT ANG ALGEBRA | MATH TEACHING TIPS,Filipino,8CSdXsTtoSw,https://www.youtube.com/watch?v=8CSdXsTtoSw
calculus,Calculus,Calculus: How to compute for the area under the curve using integrals,English,8DtQjeP3pB8,https://www.youtube.com/watch?v=8DtQjeP3pB8
calculus,Calculus,PRECALCULUS Back Substitution in Solving a Matrix,English,8GHxfPS65bs,https://www.youtube.com/watch?v=8GHxfPS65bs
calculus,Calculus,HOW TO SOLVE OPTIMIZATION PROBLEMS IN CALCULUS,English,8iT01LY0rC0,https://www.youtube.com/watch?v=8iT01LY0rC0
calculus,Calculus,CALCULUS: Lesson on Definition of Derivative by Dr. E | Numberbender,Filipino,8tMj0QBj7vw,https://www.youtube.com/watch?v=8tMj0QBj7vw
calculus,Calculus,CALCULUS - Integration Using Substitution Method or U Substitution,English,93bVMlq6jm4,https://www.youtube.com/watch?v=93bVMlq6jm4
calculus,Calculus,Benefits of a Flipped Classroom | AP Calculus Students Share Their Experience,English,9ApzbjXgiEQ,https://www.youtube.com/watch?v=9ApzbjXgiEQ
calculus,Calculus,Using the Quotient Rule In Differentiation | Calculus | Derivative Rule,English,9I3woMLEg4U,https://www.youtube.com/watch?v=9I3woMLEg4U
calculus,Calculus,LESSON ON HOW TO USE IMPLICIT DIFFERENTIATION IN CALCULUS,English,9RWSyeeI7BI,https://www.youtube.com/watch?v=9RWSyeeI7BI
calculus,Calculus,AP CALCULUS AB:  Definite Integral of Absolute Value Function,English,9h_K7l6FFCE,https://www.youtube.com/watch?v=9h_K7l6FFCE
calculus,Calculus,CALCULUS: Lesson on Derivative of A to the U | Numberbender,Filipino,9weeHMWit5k,https://www.youtube.com/watch?v=9weeHMWit5k
calculus,Calculus,ALGEBRA: Lesson on Describing Domain and Range by Dr. E | Numberbender,Filipino,A8MStPOoK8A,https://www.youtube.com/watch?v=A8MStPOoK8A
calculus,Calculus,Maira's Lesson on Finding the Derivatives of Inverse Trigonometric Function,English,AIJmBpzSf2U,https://www.youtube.com/watch?v=AIJmBpzSf2U
calculus,Calculus,HOW TO ANSWER DEFINITE INTEGRAL PROBLEMS IN CALCULUS | LEARN FROM HOME #KadaUNO #StayHome,English,AS8ufigW-UY,https://www.youtube.com/watch?v=AS8ufigW-UY
calculus,Calculus,LECTURE: PAGSOLVE NG LIMIT NG MGA FUNCTION (PART 2),Filipino,AuEr-kSW1sI,https://www.youtube.com/watch?v=AuEr-kSW1sI
calculus,Calculus,PAANO BA MAGSOLVE NG TRIGONOMETRIC EQUATIONS GAMIT ANG ALGEBRA? | MATH TEACHING TIPS,Filipino,B279aV0jT5Q,https://www.youtube.com/watch?v=B279aV0jT5Q
calculus,Calculus,PRECALCULUS Multiplying Matrices,English,BEepwYg0qYs,https://www.youtube.com/watch?v=BEepwYg0qYs
calculus,Calculus,HOW TO USE THE Z-TABLE IN NORMAL PROBABILITY DISTRIBUTION | LEARN FROM HOME,English,BGdkw4HTI2A,https://www.youtube.com/watch?v=BGdkw4HTI2A
calculus,Calculus,"PRE-CALCULUS: Lesson on Intro to Matrix, Part 1 | Numberbender",Filipino,BPY00lrtlUI,https://www.youtube.com/watch?v=BPY00lrtlUI
calculus,Calculus,Pre-Calculus Introduction to Conic Sections and Analyzing Parabola in Filipino,Filipino,BUwZWutKxIg,https://www.youtube.com/watch?v=BUwZWutKxIg
calculus,Calculus,PRE-CALCULUS: Lesson on Matrix Operations | Numberbender,Filipino,BXjRaD9lgrs,https://www.youtube.com/watch?v=BXjRaD9lgrs
calculus,Calculus,BAKIT MAHALAGA ANG COMPLETING THE SQUARES SA ANALYTIC GEOMETRY | MATH TEACHING TIPS,English,B_lAfSVZHFY,https://www.youtube.com/watch?v=B_lAfSVZHFY
calculus,Calculus,Calculus Lesson: First and Second Derivative Tests Explained | Find Extrema & Concavity,English,BhbMm3yIGYc,https://www.youtube.com/watch?v=BhbMm3yIGYc
calculus,Calculus,REHEARSAL for KUMU LIVE | Derivatives,English,CFC4tJLM0wQ,https://www.youtube.com/watch?v=CFC4tJLM0wQ
calculus,Calculus,CRASH COURSE ON LIMITS IN LESS THAN 25 MINUTES,English,CGZXu3Gq_0g,https://www.youtube.com/watch?v=CGZXu3Gq_0g
calculus,Calculus,CALCULUS: Lesson on Quotient Rule by Dr. E | Numberbender,Filipino,CNDy_JcotE8,https://www.youtube.com/watch?v=CNDy_JcotE8
calculus,Calculus,PAANO GAMITIN ANG LAW OF EXPONENTS SA CALCULUS | MATH TEACHING TIPS,Filipino,CTeWpAw8_GE,https://www.youtube.com/watch?v=CTeWpAw8_GE
calculus,Calculus,Using the Chain Rule in Differentiating Functions | CALCULUS,English,Cl8o0QsQB0Q,https://www.youtube.com/watch?v=Cl8o0QsQB0Q
calculus,Calculus,CALCULUS: Lesson on Writing Quotation of a Tangent Line | Numberbender,Filipino,Cmgy0IYTXrs,https://www.youtube.com/watch?v=Cmgy0IYTXrs
calculus,Calculus,"SOLVING THE LIMIT OF A FUNCTION, GRAPHICALLY",English,DItRm6q-h0U,https://www.youtube.com/watch?v=DItRm6q-h0U
calculus,Calculus,Pano Magsagot ng mga Optimization Problem sa Calculus PART 2 | Calculus | Paano?,Filipino,DQOYVr5Pa5w,https://www.youtube.com/watch?v=DQOYVr5Pa5w
calculus,Calculus,PAANO GUMAMIT NG TECHNOLOGY AT CALCULUS TO ANALYZE QUADRATICS OR PARABOLA | MATH TEACHING TIPS,Filipino,DRoN22VTp2E,https://www.youtube.com/watch?v=DRoN22VTp2E
calculus,Calculus,Richie's Lesson on Solving Logartihmic Equations,English,E5hKHg2uOGo,https://www.youtube.com/watch?v=E5hKHg2uOGo
calculus,Calculus,CONCAVITY AND POINT OF INFLECTION: SECOND DERIVATIVE TEST,English,EA14_jzak0Y,https://www.youtube.com/watch?v=EA14_jzak0Y
calculus,Calculus,Integration using Integral Properties in Filipino | Calculus | Paano?,Filipino,EDea4EnvYiM,https://www.youtube.com/watch?v=EDea4EnvYiM
calculus,Calculus,LECTURE: SOLVING THE LIMIT OF A FUNCTION (PART 1),English,EK4hiI9STyY,https://www.youtube.com/watch?v=EK4hiI9STyY
calculus,Calculus,PRECALCULUS Writing The Stabndard Equation of an Ellipse in Filipino | ALGEBRA | PAANO?,Filipino,EgWj6dCD9kY,https://www.youtube.com/watch?v=EgWj6dCD9kY
calculus,Calculus,LECTURE: PAGSOLVE NG LIMIT NG MGA FUNCTION (PART 1),Filipino,EtUgSadwfIc,https://www.youtube.com/watch?v=EtUgSadwfIc
calculus,Calculus,CALCULUS: Lesson on Trig Rules Derivatives by Dr. E | Numberbende,Filipino,FECJsMSQFCI,https://www.youtube.com/watch?v=FECJsMSQFCI
calculus,Calculus,LIVE with Dr. E:  Mastering Limits: Graphical and Analytical Solutions,English,FVmjI7wi_Dw,https://www.youtube.com/watch?v=FVmjI7wi_Dw
calculus,Calculus,Derivative Rules | Calculus | Paano?,Filipino,FfSh5yVRJlg,https://www.youtube.com/watch?v=FfSh5yVRJlg
calculus,Calculus,Pre-calculus: Finding the Horizontal and Vertical Asymptotes of a Rational Function in Filipino,Filipino,GgdGpjiJmkI,https://www.youtube.com/watch?v=GgdGpjiJmkI
calculus,Calculus,EXTREME VALUE THEOREM: LOCAL EXTREMA USING THE CRITICAL NUMBER,English,GjP_Nu7BlBI,https://www.youtube.com/watch?v=GjP_Nu7BlBI
calculus,Calculus,"PRE-CALCULUS: Lesson on Parabola by Dr. E, Part 2 | Numberbender",Filipino,GwfVTmV6CC8,https://www.youtube.com/watch?v=GwfVTmV6CC8
calculus,Calculus,CALCULUS LESSON ON HOW TO SOLVE FOR THE AREA BETWEEN CURVES USING A CALCULATOR,English,HcH-4IhnRT8,https://www.youtube.com/watch?v=HcH-4IhnRT8
calculus,Calculus,LIVE LESSON: How to Find the Derivatives Using the Chain Rule,English,I3UQXRsbpoE,https://www.youtube.com/watch?v=I3UQXRsbpoE
calculus,Calculus,TRIGONOMETRY: Graph of Secant and Cosecant Functions | INVERSE TRIG FUNCTION,English,IdF_NGwINUY,https://www.youtube.com/watch?v=IdF_NGwINUY
calculus,Calculus,REHEARSAL Limit Lecture for Friday 3/521,English,Ih-afVwitxs,https://www.youtube.com/watch?v=Ih-afVwitxs
calculus,Calculus,LECTURE: HOW TO ANSWER RELATED RATES PROBLEMS IN CALCULUS,English,IrBuAGoCS7E,https://www.youtube.com/watch?v=IrBuAGoCS7E
calculus,Calculus,LESSON ON HOW TO WRITE THE EQUATION OF A PARABOLA GIVEN ITS PARTS,English,JAKu-LmP8Kg,https://www.youtube.com/watch?v=JAKu-LmP8Kg
calculus,Calculus,LECTURE: USING THE DERIVATIVE OF A FUNCTION | (PART 1),English,Jj0YLOe4kts,https://www.youtube.com/watch?v=Jj0YLOe4kts
calculus,Calculus,LESSON ON USING THE POWER RULE TO FIND THE DERIVATIVE OF A FUNCTION,English,K-gBxRRcUX8,https://www.youtube.com/watch?v=K-gBxRRcUX8
calculus,Calculus,Aaron Sanchez Teaches  Fractions with Dr. E,English,KJdZeLFj3DI,https://www.youtube.com/watch?v=KJdZeLFj3DI
calculus,Calculus,Integration Using U Substitution Method PART 1 in Filipino | Calculus | Paano?,Filipino,KjuBYBl3cuw,https://www.youtube.com/watch?v=KjuBYBl3cuw
calculus,Calculus,Calculus - Using the Conditions of the  Rolle's Theorem,English,Kz4wxga4Zug,https://www.youtube.com/watch?v=Kz4wxga4Zug
calculus,Calculus,PRE-CALCULUS: Lesson on Method of Induction | Numberbender,Filipino,L1UkQ1VaSt8,https://www.youtube.com/watch?v=L1UkQ1VaSt8
calculus,Calculus,HOW TO DO IMPLICIT DIFFERENTIATION WITH RESPECT TO X | CALCULUS,English,LEgAtSBYrW8,https://www.youtube.com/watch?v=LEgAtSBYrW8
calculus,Calculus,Numberbender FREE Online Calculus Course,English,LSTP4k8DJ4c,https://www.youtube.com/watch?v=LSTP4k8DJ4c
calculus,Calculus,How to Solve Logarithmic Equations Using the Properties of Logarithms,English,Ljf38D-sGUU,https://www.youtube.com/watch?v=Ljf38D-sGUU
calculus,Calculus,PRECALCULUS: Finding the Inverse of a Matrix | LINEAR ALGEBRA,English,M4FO1DN85KA,https://www.youtube.com/watch?v=M4FO1DN85KA
calculus,Calculus,Calculus - Writing the Equation of the Tangent Line Using Derivatives,English,MNEWHegNbyw,https://www.youtube.com/watch?v=MNEWHegNbyw
calculus,Calculus,PRECALCULUS WK15 Part2 Proving Identities,English,MS4q1TL9_EI,https://www.youtube.com/watch?v=MS4q1TL9_EI
calculus,Calculus,CALCULUS -  Finding the Derivative of Trigonometric Functions in Filipino,Filipino,Mm1Tz0VGYsY,https://www.youtube.com/watch?v=Mm1Tz0VGYsY
calculus,Calculus,Derivatives - Natural Logarithms | Calculus|,English,N11OZZtVxPg,https://www.youtube.com/watch?v=N11OZZtVxPg
calculus,Calculus,HOW TO TEACH/LEARN DERIVATIVES IN CALCULUS,English,NI-diWtaEfw,https://www.youtube.com/watch?v=NI-diWtaEfw
calculus,Calculus,Calculus - Computing for the Antiderivative Using the Substitution Method,English,NOL1fW4ftXY,https://www.youtube.com/watch?v=NOL1fW4ftXY
calculus,Calculus,Calculus -  Derivative of Logarithmic Functions,English,NnGQNNm4Y6M,https://www.youtube.com/watch?v=NnGQNNm4Y6M
calculus,Calculus,Chase's Lesson on Solving Derivative of Ln,English,O-XJx4_wMF0,https://www.youtube.com/watch?v=O-XJx4_wMF0
calculus,Calculus,Using Implicit Differentiation with Trig Function Part 1,English,OOOnNBiuPs8,https://www.youtube.com/watch?v=OOOnNBiuPs8
calculus,Calculus,PRECALCULUS: Trigonometric Form of a Complex Number,English,OQoVw1JeSAM,https://www.youtube.com/watch?v=OQoVw1JeSAM
calculus,Calculus,PRECALCULUS: Vector Operations,English,OhnYCJrYCZ8,https://www.youtube.com/watch?v=OhnYCJrYCZ8
calculus,Calculus,AP CALCULUS:  Derivatives Quotient Rule,English,Oyel5a8RqZc,https://www.youtube.com/watch?v=Oyel5a8RqZc
calculus,Calculus,Lesson Sa Pag Gamit ng Cramer's Rule Sa Pag Solve ng Linear System | ALGEBRA| PAANO?,Filipino,PAD6iVSqUZM,https://www.youtube.com/watch?v=PAD6iVSqUZM
calculus,Calculus,LECTURE: PAGSOLVE NG FRACTIONS GAMIT ANG FACTORING TECHNIQUE,Filipino,PZHXridPwl8,https://www.youtube.com/watch?v=PZHXridPwl8
calculus,Calculus,PRE-CALCULUS: Lesson on Cramer's Rule 3x3 | Numberbender,Filipino,Pg-uhTZeHY8,https://www.youtube.com/watch?v=Pg-uhTZeHY8
calculus,Calculus,"First and Second Derivative Test  - Relative Extrema, Direction, Concavity, and Point of Inflection",English,PqBXCwG9DQ8,https://www.youtube.com/watch?v=PqBXCwG9DQ8
calculus,Calculus,"CALCULUS: Lesson on Antiderivative, Part 1 by Dr. E | Numberbender",Filipino,Pva6ESmMZIU,https://www.youtube.com/watch?v=Pva6ESmMZIU
calculus,Calculus,"How to Find the Inverse of a Function, Algebraically and Graphically",English,QNLM1AUFG2U,https://www.youtube.com/watch?v=QNLM1AUFG2U
calculus,Calculus,LESSON ON WRITING THE TANGENT LINE OF A FUNCTION USING THE DERIVATIVE OF A FUNCTION,English,Qbzz7ecG43c,https://www.youtube.com/watch?v=Qbzz7ecG43c
calculus,Calculus,EXTREME VALUE THEOREM: USING THE FIRST DERIVATIVE TEST,English,Qrwg2_vJ-Dg,https://www.youtube.com/watch?v=Qrwg2_vJ-Dg
calculus,Calculus,PAANO MO MACHECHECK KUNG TAMA ANG SAGOT MO SA DERIVATIVE RULES NG CALCULUS | MATH TEACHING TIPS,Filipino,QsNCLLC32fc,https://www.youtube.com/watch?v=QsNCLLC32fc
calculus,Calculus,Mouyad's Lesson on Function Operations,English,RSh1w7-g9_Y,https://www.youtube.com/watch?v=RSh1w7-g9_Y
calculus,Calculus,CALCULUS - Solving Optimization Problem on an Open Topped-box,English,Rl2rlNiC8sw,https://www.youtube.com/watch?v=Rl2rlNiC8sw
calculus,Calculus,PRECALCULUS: Solving Right Triangle Using SOHCAHTOA,English,RpNQO3cmWd0,https://www.youtube.com/watch?v=RpNQO3cmWd0
calculus,Calculus,Solving Literal Equations AND DERIVING FORMULA in Filipino | ALGEBRA | PAANO?,Filipino,SBZCMK_fUqw,https://www.youtube.com/watch?v=SBZCMK_fUqw
calculus,Calculus,ALGEBRA: Lesson on Law of Exponent | Numberbender,Filipino,SJUUbYL-RQM,https://www.youtube.com/watch?v=SJUUbYL-RQM
calculus,Calculus,"1ST AND 2ND DERIVATIVE TEST: CONCAVITY, POINT OF INFLECTION, DIRECTION, AND SLOPE",English,SM6hjDKfw-U,https://www.youtube.com/watch?v=SM6hjDKfw-U
