#,Title,Category,Language,Channel,Published,Status,Format,URL
722,SIMPLIFYING  Rational Expressions | ALGEBRA| PAANO?,Algebra,Filipino,Numberbender (Main),2017-10-01,unique,,https://www.youtube.com/watch?v=ryLusD-C2KA
723,MULTIPLYING AND DIVIDING Rational Expressions | ALGEBRA| PAANO?,Algebra,Filipino,Numberbender (Main),2017-09-29,unique,,https://www.youtube.com/watch?v=u5Zto5__9S0
724,Practice Exercises sa Pag Gamit ng Remainder Theorem at Factor Root Theorem | ALGEBRA| PAANO?,Algebra,Filipino,Numberbender (Main),2017-09-25,unique,,https://www.youtube.com/watch?v=WLqs4D50zdg
725,LESSON ON Factor Root Theorem at Remainder Theorem IN SOLVING Polynomial Functions | ALGEBRA| PAANO?,Algebra,Filipino,Numberbender (Main),2017-09-23,unique,,https://www.youtube.com/watch?v=ooAaWh0Ucv0
726,Mga Examples ng Pag-classify ng Polynomials na nasa Standard Form | ALGEBRA| PAANO?,Algebra,Filipino,Numberbender (Main),2017-09-17,unique,,https://www.youtube.com/watch?v=kFIw3lAcT7g
727,USING Cramer's Rule sa Pagsolve ng Linear System | ALGEBRA| PAANO?,Algebra,Filipino,Numberbender (Main),2017-09-12,unique,,https://www.youtube.com/watch?v=lSo5at2n164
728,FINDING THE Determinants ng 2x2 at 3x3 Matrix | ALGEBRA| PAANO?,Calculus,Filipino,Numberbender (Main),2017-09-12,unique,,https://www.youtube.com/watch?v=ejnlkmBRC7o
729,Paano Mag Classify ng Polynomials Gamit ang Standard Form Nito | ALGEBRA| PAANO?,Algebra,Filipino,Numberbender (Main),2017-09-10,unique,,https://www.youtube.com/watch?v=cfPCDs7zBTM
730,Paano Mag Solve ng Linear System Gamit ang Elimination Method,Algebra,Filipino,Numberbender (Main),2017-09-03,unique,,https://www.youtube.com/watch?v=ZXxaDCGmfzc
731,Paano Magsolve ng Linear System Gamit ang Graphing Method | ALGEBRA| PAANO?,Algebra,Filipino,Numberbender (Main),2017-09-03,unique,,https://www.youtube.com/watch?v=qIIoeOeKcWU
732,Algebra - Pagsolve ng System of Linear Equation ng 2 Variables Gamit ang Substitution Method,Algebra,Filipino,Numberbender (Main),2017-09-03,unique,,https://www.youtube.com/watch?v=z5Ln2B5J5XQ
733,Algebra: Pagsolve ng  Systems of Linear Inequalities | ALGEBRA| PAANO?,Algebra,Filipino,Numberbender (Main),2017-08-15,unique,,https://www.youtube.com/watch?v=yhTJOHsUZ8o
734,Why Statistics is Important?,Calculus,English,Numberbender (Main),2017-07-25,unique,,https://www.youtube.com/watch?v=pTVKz4-eT4s
735,How To Make a Video Tutorial in YouTube,General / Other,English,Numberbender (Main),2017-07-25,unique,,https://www.youtube.com/watch?v=prHkHQ0bYw4
736,Mga Practice Exercises sa Pag Gamit ng Law of Exponents at Rational Exponents | ALGEBRA| PAANO?,Algebra,Filipino,Numberbender (Main),2017-07-13,unique,,https://www.youtube.com/watch?v=G7jLdB1WHns
737,LESSON SA sa Pagsagot ng Law of Exponents ng Rational Exponents  | ALGEBRA| PAANO?,Algebra,Filipino,Numberbender (Main),2017-07-12,unique,,https://www.youtube.com/watch?v=PSf_iZ4B_6Q
738,Mga Practice Problems sa Pag Solve ng mga Radical Equations | ALGEBRA| PAANO?,Algebra,Filipino,Numberbender (Main),2017-07-11,unique,,https://www.youtube.com/watch?v=w79rpKCKlFw
739,Paano Pumasa sa College Entrance Test sa Math,Algebra,Filipino,Numberbender (Main),2017-07-10,unique,,https://www.youtube.com/watch?v=v_WXIo2lefU
740,Paano Pumasa Sa Board Exam ng Engineering | ALGEBRA| PAANO?,Algebra,Filipino,Numberbender (Main),2017-07-07,unique,,https://www.youtube.com/watch?v=Nqw9HKiYm8g
741,Lesson sa Iba't-ibang Pamamaraan ng Factoring ng Polynomials | ALGEBRA| PAANO?,Calculus,Filipino,Numberbender (Main),2017-07-06,unique,,https://www.youtube.com/watch?v=hhxnUm_hDGw
742,Algebra - Practice Exercises Sa Pagkuha ng Roots ng mga Polynomials,Algebra,Filipino,Numberbender (Main),2017-07-04,unique,,https://www.youtube.com/watch?v=KtGqB2VIACo
743,FINDING ROOTS OF POLYNOMIALS | ALGEBRA| PAANO?,Algebra,Filipino,Numberbender (Main),2017-07-03,unique,,https://www.youtube.com/watch?v=PDaeIC-xQI4
744,SIMPLIFYING COMPLEX NUMBERS | ALGEBRA| PAANO?,Algebra,Filipino,Numberbender (Main),2017-07-01,unique,,https://www.youtube.com/watch?v=MoACb-LTEIo
745,SOLVING Complex Numbers AND Imaginary Numbers | ALGEBRA| PAANO?,Algebra,Filipino,Numberbender (Main),2017-06-30,unique,,https://www.youtube.com/watch?v=jy5HoYcVCX0
746,Desi Santos as Content Creator in a Flipped Classroom Model,General / Other,English,Numberbender (Main),2017-06-14,unique,,https://www.youtube.com/watch?v=iMaJ962vU-8
747,Converting General form of a Conic Section to Standard Form | PRECALCULUS,Calculus,English,Numberbender (Main),2017-03-27,unique,,https://www.youtube.com/watch?v=lLEsB6U49Zw
748,Paano Mag-convert ng General Equation ng Conic Section to its Standard Form | ANALYTIC GEOMETRY,Algebra,Filipino,Numberbender (Main),2017-03-27,unique,,https://www.youtube.com/watch?v=8gSPeAQgd-A
749,Algebra - Conic Section on Ellipse,Algebra,English,Numberbender (Main),2017-03-25,unique,,https://www.youtube.com/watch?v=QotQO6LYC6o
750,Analytic Geometry -Pagsolve ng Ellipse na Conic Section Given ang Foci at Major Axis,Algebra,Filipino,Numberbender (Main),2017-03-25,unique,,https://www.youtube.com/watch?v=yxxRHmcbRS0
751,2004 Question 1 AP Statistics FRQ (hypothesis test problem),Statistics,English,Numberbender (Main),2017-03-19,unique,,https://www.youtube.com/watch?v=VxQ-kSvqH6M
752,HOW TO ANSWER PROBLEMS ON ANALYZING A PARABOLA AS A CONIC SECTION | ANALYTIC GEOMETRY,Geometry,English,Numberbender (Main),2017-03-18,unique,,https://www.youtube.com/watch?v=29EhdOL4O8I
753,Conic Section: Pagsagot sa mga Tanong Tungkol sa Parabola | ANALYTIC GEOMETRY,Algebra,Filipino,Numberbender (Main),2017-03-18,unique,,https://www.youtube.com/watch?v=4u-SJFoeAfA
754,2003 Question 5 (Form B) AP Statistics FRQ (chi-square GOF problem),Statistics,English,Numberbender (Main),2017-03-15,unique,,https://www.youtube.com/watch?v=46db-otzMQM
755,2003 Question 4 (Form B) AP Statistics FRQ (designing experiment problem),Statistics,English,Numberbender (Main),2017-03-15,unique,,https://www.youtube.com/watch?v=ruENYw_vzec
756,2003 Question 3 (Form B) AP Statistics FRQ (hypothesis test problem),Statistics,English,Numberbender (Main),2017-03-11,unique,,https://www.youtube.com/watch?v=3h1rsiVXv-8
757,2003 Question 1 (Form B) AP Statistics FRQ (linear regression problem),Statistics,English,Numberbender (Main),2017-03-11,unique,,https://www.youtube.com/watch?v=byztwWgOrMQ
758,2003 Question 2 (Form B) AP Statistics FRQ (probability problem),Statistics,English,Numberbender (Main),2017-03-11,unique,,https://www.youtube.com/watch?v=z0yMDPJNPK8
759,Computing for Areas Between Curves | Calculus| Paano?,Calculus,Filipino,Numberbender (Main),2017-02-28,unique,,https://www.youtube.com/watch?v=M_KDipH-mlw
760,Calculus - Calculating the Area Between Curves using a Graphing Calculator,Calculus,English,Numberbender (Main),2017-02-28,unique,,https://www.youtube.com/watch?v=s4KiDXCq0mY
761,Statistics - Solving Problems Involving Confidence Interval for Proportion in Filipino,Statistics,Filipino,Numberbender (Main),2017-02-25,unique,,https://www.youtube.com/watch?v=z3IrVrNzH1c
762,Statistics - Solving Problems Involving Confidence Interval for Proportion,Statistics,English,Numberbender (Main),2017-02-25,duplicate,,https://www.youtube.com/watch?v=lgqPlZiRXOI
763,Calculus - Computing for the Antiderivative Using the Substitution Method,Calculus,English,Numberbender (Main),2017-02-23,unique,,https://www.youtube.com/watch?v=NOL1fW4ftXY
764,Computing for the Antiderivative Using the U Substitution Method| CALCULUS | Paano?,Calculus,Filipino,Numberbender (Main),2017-02-23,unique,,https://www.youtube.com/watch?v=qVf2XVGpLfc
765,Statistics - Computing for Confidence Interval for POPULATION Proportion,Statistics,English,Numberbender (Main),2017-02-21,unique,,https://www.youtube.com/watch?v=5j6xy-g-qpo
766,Statistics - Computing for Confidence Interval for Proportion in Filipino,Statistics,Filipino,Numberbender (Main),2017-02-21,duplicate,,https://www.youtube.com/watch?v=84vkAH8-Bgg
767,Statistics - Computing for the Confidence Interval for Population Mean in Filipino,Statistics,Filipino,Numberbender (Main),2017-02-16,unique,,https://www.youtube.com/watch?v=eq_SmOHzzqA
768,Statistics - Computing for the Confidence Interval for Population Mean  Using t-test,Statistics,English,Numberbender (Main),2017-02-16,duplicate,,https://www.youtube.com/watch?v=tzY7veFTKME
769,Paano Magcompute ng Confidence Interval ng Population Mean µ,Statistics,Filipino,Numberbender (Main),2017-02-16,unique,,https://www.youtube.com/watch?v=8GuQ56pcKZs
770,Statistics - Solving Problems on Confidence Interval for Population Mean µ,Statistics,English,Numberbender (Main),2017-02-16,unique,,https://www.youtube.com/watch?v=bCe8b_vGQ7A
771,USING REIMANN SUMS TO APPROXIMATE THE AREA UNDER THE CURVE USING A CALCULATOR | CALCULUS,Calculus,English,Numberbender (Main),2017-02-14,unique,,https://www.youtube.com/watch?v=XIAjZ1V-mcc
772,PAG-GAMIT NG REIMANN SUMS SA PAGESTIMATE NG AREA GAMIT ANG CALCULATOR | Calculus | Paano?,Calculus,Filipino,Numberbender (Main),2017-02-14,unique,,https://www.youtube.com/watch?v=gAUjIXB3W3M
773,Computing for the Antiderivative or Indefinite Integral | Calculus | Paano?,Calculus,Filipino,Numberbender (Main),2017-01-26,unique,,https://www.youtube.com/watch?v=cISTqL-i9yY
774,Calculus - Computing for the Antiderivative,Calculus,English,Numberbender (Main),2017-01-26,unique,,https://www.youtube.com/watch?v=ijoZuosJZEA
775,How to Solve Logarithmic Expressions | ALGEBRA,Algebra,English,Numberbender (Main),2017-01-25,unique,,https://www.youtube.com/watch?v=5sLMorTRJ-A
776,Solving Logarithmic Expressions in Filipino | ALGEBRA| PAANO?,Algebra,Filipino,Numberbender (Main),2017-01-25,unique,,https://www.youtube.com/watch?v=aXWfixnuwec
777,Paano mag Evaluate ng mga Logarithmic Expressions | ALGEBRA | PRECALCULUS,Calculus,Filipino,Numberbender (Main),2017-01-23,unique,,https://www.youtube.com/watch?v=kIwKsRwP-0s
778,Precalculus - Conversion of Logarithm to Exponential Equation,Calculus,English,Numberbender (Main),2017-01-23,unique,,https://www.youtube.com/watch?v=m-Sw3uwmYJs
779,Calculus - Solving Optimization Problems,Calculus,English,Numberbender (Main),2017-01-21,unique,,https://www.youtube.com/watch?v=U-jUWoebKZc
780,Solving Optimization Problems | Calculus | Paano?,Calculus,Filipino,Numberbender (Main),2017-01-21,unique,,https://www.youtube.com/watch?v=-kzvsog_7O8
781,Lesson on How to Rationalize  Complex Numbers,Algebra,English,Numberbender (Main),2017-01-19,unique,,https://www.youtube.com/watch?v=O2CvSvk2-yk
782,Statistics - Computing for Binomial Probability,Statistics,English,Numberbender (Main),2017-01-13,unique,,https://www.youtube.com/watch?v=mi-EY2P-p60
783,Statistics - Paano mag compute ng probability ng binomial experiment or distribution,Statistics,Filipino,Numberbender (Main),2017-01-13,unique,,https://www.youtube.com/watch?v=c_h_Zxpuu1M
784,Statistics - Using Random Number Generator in Simulating Simple Random Sampling (SRS),Statistics,English,Numberbender (Main),2016-12-22,unique,,https://www.youtube.com/watch?v=mTt7D2ww-0g
785,Dividing Polynomials Using Long Division and Synthetic Division in Filipino | PRECALCULUS | Paano?,Calculus,Filipino,Numberbender (Main),2016-12-17,unique,,https://www.youtube.com/watch?v=Uzv5hgELC0A
786,Algebra - Dividing Polynomials Using Long Division and Synthetic Division,Algebra,English,Numberbender (Main),2016-12-16,unique,,https://www.youtube.com/watch?v=F4ESeJeBlxU
787,Solving and Graphing System of Linear Inequalities in Filipino | ALGEBRA| PAANO?,Algebra,Filipino,Numberbender (Main),2016-12-14,unique,,https://www.youtube.com/watch?v=xt6thfh646I
788,Algebra - Solving and Graphing System of Linear Inequalities,Algebra,English,Numberbender (Main),2016-12-14,unique,,https://www.youtube.com/watch?v=qTTboE5pfrA
789,"Statistics - Solving Probability Using Tree Diagram, 2-Way Table and Venn Diagram",Statistics,English,Numberbender (Main),2016-12-07,unique,horizontal,https://www.youtube.com/watch?v=tUOnmXfpERI
790,Statistics - Probability of Discrete Random Variables,Statistics,English,Numberbender (Main),2016-12-07,unique,,https://www.youtube.com/watch?v=T8ySQBRgIAY
791,Mahirap ba ang Accountancy - PROBABILITY OF DISCRETE RANDOM VARIABLE,Statistics,Filipino,Numberbender (Main),2016-12-07,unique,,https://www.youtube.com/watch?v=QvXzQszvwLI
792,Calculus - Finding the Derivatives of Transcendental Functions,Calculus,Filipino,Numberbender (Main),2016-12-02,unique,,https://www.youtube.com/watch?v=jlRdzgfipbs
793,Finding the Derivatives of Transcendental Functions |Calculus -  | Paano?,Calculus,Filipino,Numberbender (Main),2016-12-02,unique,,https://www.youtube.com/watch?v=QRY4HIjnqgY
794,"Statistics - Solving Probability Using Tree Diagram, 2-Way Table and Venn Diagram",Statistics,English,Numberbender (Main),2016-12-02,duplicate,vertical,https://www.youtube.com/watch?v=cdqP8P-Tz9g
795,"Solving Probability Using Tree Diagram, 2-Way Table and Venn Diagram | Statistics |Paano?",Statistics,Filipino,Numberbender (Main),2016-12-02,unique,,https://www.youtube.com/watch?v=8qpWv-_HC1I
796,Calculus  - Analyzing f(x) Using the Graph of f'(x),Calculus,English,Numberbender (Main),2016-11-30,unique,,https://www.youtube.com/watch?v=WGEiXm9Qofk
797,Analyzing f(x) Using the Graph of f'(x) |Calculus | Paano?,Calculus,Filipino,Numberbender (Main),2016-11-30,unique,,https://www.youtube.com/watch?v=7r871U0jaaM
798,1st and 2nd Derivative Test Using a Calculator TI-84 | Calculus | Paano,Calculus,Filipino,Numberbender (Main),2016-11-18,unique,,https://www.youtube.com/watch?v=u_vYoTVwqyE
799,Calculus - 1st and 2nd Derivative Test Using a Calculator TI-84 or Ti-83,Calculus,English,Numberbender (Main),2016-11-18,unique,,https://www.youtube.com/watch?v=o9VxY0O-Xug
800,Second Derivative Test on Concavity and Point of Inflection | Calculus | Paano?,Calculus,Filipino,Numberbender (Main),2016-11-18,unique,,https://www.youtube.com/watch?v=dxmRbbc1etI
801,Calculus - Second Derivative Test on Concavity and Point of Inflection,Calculus,English,Numberbender (Main),2016-11-18,unique,,https://www.youtube.com/watch?v=cUPN9j-p04Y
802,First Derivative Test on Local Extrema | Calculus | Paano?,Calculus,Filipino,Numberbender (Main),2016-11-16,unique,,https://www.youtube.com/watch?v=S9jf9kEMMck
803,Calculus - First Derivative Test on Local Extrema,Calculus,English,Numberbender (Main),2016-11-16,unique,,https://www.youtube.com/watch?v=1DKKUoFUDyk
804,Statistics - Finding Area Under the Normal Curve Using the Z-table,Statistics,English,Numberbender (Main),2016-11-11,unique,,https://www.youtube.com/watch?v=cM8gRnu0ez4
805,Statistics - Computing for Area Under the Normal Curve Using the Z-table in Filipino,Statistics,Filipino,Numberbender (Main),2016-11-11,unique,,https://www.youtube.com/watch?v=XgWIHOErYic
806,Statistics - Computing the Area Under the Normal Curve Using Ti84,Statistics,English,Numberbender (Main),2016-11-09,unique,,https://www.youtube.com/watch?v=GJSBWnpeOJo
807,Statistics - Computing for the Area Under the Normal Curve Using a Calculator in Filipino,Statistics,Filipino,Numberbender (Main),2016-11-09,unique,,https://www.youtube.com/watch?v=ycQZfv_Ooxc
808,Calculus - Chain Rule,Calculus,English,Numberbender (Main),2016-11-03,unique,,https://www.youtube.com/watch?v=9y6ym_2Wvrk
809,Pag gamit ng Chain Rule Sa Pagkuha ng Derivative ng Function | Calculus | Paano?,Calculus,Filipino,Numberbender (Main),2016-11-03,unique,,https://www.youtube.com/watch?v=bU-uZ6cEFVM
810,Calculus - Derivative of Ln Functions,Calculus,English,Numberbender (Main),2016-11-02,unique,,https://www.youtube.com/watch?v=97anKlvekgM
811,Derivative of Ln Functions | Calculus | Paano?,Calculus,Filipino,Numberbender (Main),2016-11-02,unique,,https://www.youtube.com/watch?v=hVu67HOxONk
812,Using Different Techniques on Solving the Limit Functions | CALCULUS,Calculus,English,Numberbender (Main),2016-10-29,unique,,https://www.youtube.com/watch?v=d-Ze9yP2Iwk
813,Paano Magsolve ng Limits ng Function sa Calculus | Calculus | Paano?,Calculus,Filipino,Numberbender (Main),2016-10-29,unique,,https://www.youtube.com/watch?v=BVu39lH6a6g
814,Calculus - Finding the Limit of a Function Given a Graph,Calculus,English,Numberbender (Main),2016-10-26,unique,,https://www.youtube.com/watch?v=LBewgSAfvsI
815,Pagkuha ng Limit ng Isang Function Given and PIECEWISE-DEFINED FUNCTION Graph | Calculus | Paano?,Calculus,Filipino,Numberbender (Main),2016-10-26,unique,,https://www.youtube.com/watch?v=tXxQpGFOdiI
816,Paano Magsolve ng mga Related Rates Problems  | Calculus | Paano?,Calculus,Filipino,Numberbender (Main),2016-10-22,unique,,https://www.youtube.com/watch?v=npsZQsr3lAo
817,Calculus - Solving Related Rates Problems,Calculus,English,Numberbender (Main),2016-10-22,unique,,https://www.youtube.com/watch?v=pFoCxxUpEZY
818,Writing the Equation of a Tangent Line Using Derivatives | Calculus | Paano?,Calculus,Filipino,Numberbender (Main),2016-10-19,unique,,https://www.youtube.com/watch?v=a6tXt1VlfyE
819,Calculus - Writing the Equation of the Tangent Line Using Derivatives,Calculus,English,Numberbender (Main),2016-10-19,unique,,https://www.youtube.com/watch?v=MNEWHegNbyw
820,Calculus - Differentiating Trigonometric functions,Calculus,English,Numberbender (Main),2016-10-19,unique,,https://www.youtube.com/watch?v=Gdagw9cEIfw
821,Derivatives of Trigonometric Functions | Calculus | Paano?,Calculus,Filipino,Numberbender (Main),2016-10-19,unique,,https://www.youtube.com/watch?v=yowCXBcH-HA
822,How to Use the Derivative Rules in Finding the Derivative of a Function | CALCULUS,Calculus,English,Numberbender (Main),2016-10-18,unique,,https://www.youtube.com/watch?v=we7P9JQPN1U
823,Derivative Rules | Calculus | Paano?,Calculus,Filipino,Numberbender (Main),2016-10-18,unique,,https://www.youtube.com/watch?v=FfSh5yVRJlg
824,PAG-GAMIT NG POWER RULE SA PAGKUHA NG DERIVATIVE NG FUNCTION | Calculus | Paano?,Calculus,Filipino,Numberbender (Main),2016-10-18,unique,,https://www.youtube.com/watch?v=aI7V1JR2Z-U
825,HOW TO DIFFERENTIATE FUNCTION USING THE POWER RULE  | CALCULUS,Calculus,English,Numberbender (Main),2016-10-18,unique,,https://www.youtube.com/watch?v=aG0QGylbxb0
826,Calculus - Implicit Differentiation with Second Derivatives,Calculus,English,Numberbender (Main),2016-10-16,unique,,https://www.youtube.com/watch?v=OWmjfuTPBQE
827,Implicit Differentiation in Filipino| Calculus | Paano?,Calculus,Filipino,Numberbender (Main),2016-10-15,unique,,https://www.youtube.com/watch?v=RtIvHYte93c
828,Using Implicit Differentiation,Calculus,English,Numberbender (Main),2016-10-15,unique,,https://www.youtube.com/watch?v=9NiEN1TIcaE
829,Factoring ng Quadratic Equations sa Filipino | ALGEBRA| PAANO?,Algebra,Filipino,Numberbender (Main),2016-10-15,unique,,https://www.youtube.com/watch?v=rt2rGAICTCY
830,Algebra Lesson on Factoring Quadratic Equations,Algebra,English,Numberbender (Main),2016-10-15,unique,,https://www.youtube.com/watch?v=kRIuLW8KBE4
831,Implicit Differentiation Ng Second Derivative sa Filipino | Calculus | Paano?,Calculus,Filipino,Numberbender (Main),2016-10-15,unique,,https://www.youtube.com/watch?v=Xa04Wb_7PBI
832,How To Make A Flipped Video,General / Other,English,Numberbender (Main),2016-09-24,unique,,https://www.youtube.com/watch?v=N1jrCfGnOj0
833,Benefits of a Flipped Classroom | AP Calculus Students Share Their Experience,Calculus,English,Numberbender (Main),2016-06-06,unique,,https://www.youtube.com/watch?v=9ApzbjXgiEQ
834,Numberbender Worldwide,General / Other,English,Numberbender (Main),2016-05-26,unique,,https://www.youtube.com/watch?v=9Ta2uYXWvj8
835,Ti-84 Tricks on answering AP calculus' FRQ,Calculus,English,Numberbender (Main),2016-04-17,unique,,https://www.youtube.com/watch?v=KRGWclGpeXM
836,AP Calculus AB FRQ 2006 Question 5,Calculus,English,Numberbender (Main),2016-03-13,unique,,https://www.youtube.com/watch?v=kURCgNNzT4s
837,AP Calculus AB FRQ 2004 Form B Question 5,Calculus,English,Numberbender (Main),2016-03-12,unique,,https://www.youtube.com/watch?v=DX7EKENsXqc
838,AP Calculus AB FRQ 2014 Question 3,Calculus,English,Numberbender (Main),2016-03-12,unique,,https://www.youtube.com/watch?v=QL0typ1Gt58
839,AP Calculus AB FRQ 2005 Form B Question 5,Calculus,English,Numberbender (Main),2016-03-12,unique,horizontal,https://www.youtube.com/watch?v=f2M8xjNq5ww
840,AP Calculus AB FRQ 2004 Question 6,Calculus,English,Numberbender (Main),2016-03-12,unique,,https://www.youtube.com/watch?v=mtRIId_NI-I
841,AP Calculus AB FRQ 2006 Question 2,Calculus,English,Numberbender (Main),2016-03-12,unique,,https://www.youtube.com/watch?v=NfJ984TxBv4
842,AP Calculus AB FRQ 2010 Question 5,Calculus,English,Numberbender (Main),2016-03-10,unique,,https://www.youtube.com/watch?v=oaDTqgIOYxA
843,AP Calculus AB FRQ 2005 Question 6,Calculus,English,Numberbender (Main),2016-03-10,unique,,https://www.youtube.com/watch?v=ihA02afgs18
844,AP Calculus AB FRQ 2008 Question 5,Calculus,English,Numberbender (Main),2016-03-10,unique,,https://www.youtube.com/watch?v=RrQN-5cIkrw
845,AP Calculus AB FRQ 2011 Question 4,Calculus,English,Numberbender (Main),2016-03-06,unique,,https://www.youtube.com/watch?v=3r1d9pqyP70
846,AP Calculus AB FRQ 2000 Question 4,Calculus,English,Numberbender (Main),2016-03-06,unique,,https://www.youtube.com/watch?v=Oc0Coq8d0xE
847,AP Calculus AB FRQ 2013 Question 4,Calculus,English,Numberbender (Main),2016-03-06,unique,,https://www.youtube.com/watch?v=K5y8g2VEdkY
848,AP Calculus AB FRQ 2008 Form B Question 1,Calculus,English,Numberbender (Main),2016-02-20,unique,,https://www.youtube.com/watch?v=PC5YBp07dCo
849,AP Calculus AB FRQ 2005 Form B Question 1,Calculus,English,Numberbender (Main),2016-02-20,unique,,https://www.youtube.com/watch?v=iBhna2ctkeg
850,AP Calculus AB FRQ 2000 Question 1,Calculus,English,Numberbender (Main),2016-02-20,unique,,https://www.youtube.com/watch?v=q9dwklMYqgw
851,AP Calculus AB FRQ 2007 Question 1,Calculus,English,Numberbender (Main),2016-02-20,unique,,https://www.youtube.com/watch?v=Uu6vKxaQh60
852,AP Calculus AB FRQ 2006 Question 1,Calculus,English,Numberbender (Main),2016-02-20,unique,,https://www.youtube.com/watch?v=800mxRBCUZ4
853,AP Calculus AB FRQ 1999 Question 2,Calculus,English,Numberbender (Main),2016-02-20,unique,,https://www.youtube.com/watch?v=MES1wRtsUz4
854,AP Calculus AB FRQ 2014 Question 2,Calculus,English,Numberbender (Main),2016-02-20,unique,,https://www.youtube.com/watch?v=YzDvF04f_UY
855,AP Calculus AB FRQ 2004 Form B Question 1,Calculus,English,Numberbender (Main),2016-02-18,unique,,https://www.youtube.com/watch?v=n0HmvFZkkbc
856,AP Calculus AB FRQ 2003  Question 1,Calculus,English,Numberbender (Main),2016-02-18,unique,,https://www.youtube.com/watch?v=opLHaOEdK8I
857,AP Calculus AB FRQ 1999 Question 3,Calculus,English,Numberbender (Main),2016-02-16,unique,,https://www.youtube.com/watch?v=F_4WJtusuiI
858,AP Calculus AB FRQ 2002 Form B Question 3,Calculus,English,Numberbender (Main),2016-02-16,unique,,https://www.youtube.com/watch?v=3zbwR-tw9pQ
859,AP Calculus AB FRQ 2007 Question 4,Calculus,English,Numberbender (Main),2016-02-16,unique,,https://www.youtube.com/watch?v=qKsMHjUnYZM
860,AP Calculus AB FRQ 1989 Question 3,Calculus,English,Numberbender (Main),2016-02-15,unique,,https://www.youtube.com/watch?v=sY0ObE9FV98
861,ADE Summer Institute Application Video for 2016,Statistics,English,Numberbender (Main),2016-02-11,unique,,https://www.youtube.com/watch?v=QRIvtFNGrQI
862,AP Calculus AB FRQ 2004 Question 3 - ti84,Calculus,English,Numberbender (Main),2016-02-05,unique,,https://www.youtube.com/watch?v=Grr8xCd3iek
863,AP Calculus AB FRQ 2003 Question 2 - motion,Calculus,English,Numberbender (Main),2016-02-05,unique,,https://www.youtube.com/watch?v=1ITVRdzo2RE
864,AP Calculus AB FRQ 2005 Form B Question 2 (Camp Newton water tank problem),Calculus,English,Numberbender (Main),2016-02-02,unique,,https://www.youtube.com/watch?v=G7e3GzQVE2Q
865,AP Calculus AB FRQ 2008 Question 6,Calculus,English,Numberbender (Main),2016-01-30,unique,,https://www.youtube.com/watch?v=6dkghSFQFds
866,AP Calculus AB FRQ 2001 Question 6 - area and volume,Calculus,English,Numberbender (Main),2016-01-30,unique,,https://www.youtube.com/watch?v=lSSkOL_aEEk
867,AP Calculus AB FRQ 2004 Question 4,Calculus,English,Numberbender (Main),2016-01-30,unique,,https://www.youtube.com/watch?v=TuMQRnPQ3_c
868,AP Calculus AB FRQ 2000 Question 5 TANGENT LINES,Calculus,English,Numberbender (Main),2016-01-30,unique,,https://www.youtube.com/watch?v=FDGtygnMvYs
869,AP Calculus AB FRQ 2005 Form B Question 5,Calculus,English,Numberbender (Main),2016-01-30,duplicate,vertical,https://www.youtube.com/watch?v=PBi4C-9kPFU
870,AP Calculus AB FRQ 2015 Question 6,Calculus,English,Numberbender (Main),2016-01-30,unique,,https://www.youtube.com/watch?v=g6UmlYK3dzk
871,AP Calculus AB FRQ 2005 Form B Question 2,Calculus,English,Numberbender (Main),2016-01-24,unique,,https://www.youtube.com/watch?v=qWFX4gh6WxY
872,AP Calculus AB FRQ 2005 Question 2 (Sandy Point beach problem),Calculus,English,Numberbender (Main),2016-01-23,unique,,https://www.youtube.com/watch?v=uCHn-kdSkw4
873,AP Calculus AB FRQ 2002 Question 2 (amusement park problem),Calculus,English,Numberbender (Main),2016-01-23,unique,,https://www.youtube.com/watch?v=NKZD6kgEMzc
874,AP Calculus AB FRQ 2004 Question 1 (traffic flow problem),Calculus,English,Numberbender (Main),2016-01-23,unique,,https://www.youtube.com/watch?v=IFd2ruoDRmg
875,AP Calculus AB FRQ 2003 Form B Question 2 (heating oil tank problem),Calculus,English,Numberbender (Main),2016-01-23,unique,,https://www.youtube.com/watch?v=Phf9-0Xd1Dg
876,AP Calculus AB FRQ 2004 Form B Question 2 (growing mosquito problem),Calculus,English,Numberbender (Main),2016-01-22,unique,,https://www.youtube.com/watch?v=0cn0GVCJPeY
877,The Power of the Flipped Classroom: Achieving High Academic Student Performance...,General / Other,English,Numberbender (Main),2015-09-29,unique,,https://www.youtube.com/watch?v=Q-uxm3Qzwzk
878,How To Make Your Own Flipped Video,Statistics,English,Numberbender (Main),2015-09-26,unique,,https://www.youtube.com/watch?v=nymiG_v3HyI
879,ALGEBRA - Evaluating Algebraic Expressions | how to?,Algebra,English,Numberbender (Main),2015-09-15,unique,,https://www.youtube.com/watch?v=CjxUTr6FxGc
880,Geng Wei's Valedictory Speech,General / Other,English,Numberbender (Main),2015-06-05,unique,,https://www.youtube.com/watch?v=QtZYWyEIOCQ
881,ADE Apple Distinguished Educator Application Video - Class of 2015,Statistics,English,Numberbender (Main),2015-02-28,unique,,https://www.youtube.com/watch?v=_QrcpAuez3E
882,"The Bett Show 2015: Learn Live Session in London, UK",General / Other,English,Numberbender (Main),2015-01-22,unique,,https://www.youtube.com/watch?v=0x-TATJftCI
